date,AQI,PM2_5,PM10,SO2,NO2,CO,O3,sin_day,cos_day,sin_month,cos_month
2018/2/20,53,29,52,28,27,1.45,62,-0.866025404,-0.5,0.866025404,0.5
2018/2/21,49,27,51,67,34,1.64,53,-0.951056516,-0.309016994,0.866025404,0.5
2018/2/22,60,32,67,74,45,1.95,45,-0.994521895,-0.104528463,0.866025404,0.5
2018/2/23,51,20,53,33,36,1.47,53,-0.994521895,0.104528463,0.866025404,0.5
2018/2/24,71,31,90,49,45,1.69,48,-0.951056516,0.309016994,0.866025404,0.5
2018/2/25,75,34,97,62,47,1.54,47,-0.866025404,0.5,0.866025404,0.5
2018/2/26,76,43,98,49,61,1.94,40,-0.743144825,0.669130606,0.866025404,0.5
2018/2/27,68,38,84,54,59,2.16,38,-0.587785252,0.809016994,0.866025404,0.5
2018/2/28,73,38,91,27,47,1.8,48,-0.406736643,0.913545458,0.866025404,0.5
2018/3/1,95,28,137,30,42,1.46,56,0.207911691,0.978147601,1,6.12E-17
2018/3/2,89,49,123,50,57,1.91,54,0.406736643,0.913545458,1,6.12E-17
2018/3/3,80,49,99,29,50,1.71,63,0.587785252,0.809016994,1,6.12E-17
2018/3/4,92,36,130,24,31,1.34,73,0.743144825,0.669130606,1,6.12E-17
2018/3/5,79,36,104,26,36,1.55,50,0.866025404,0.5,1,6.12E-17
2018/3/6,50,33,41,14,31,1.52,52,0.951056516,0.309016994,1,6.12E-17
2018/3/7,60,20,71,18,22,1.08,72,0.994521895,0.104528463,1,6.12E-17
2018/3/8,73,26,93,37,47,1.5,40,0.994521895,-0.104528463,1,6.12E-17
2018/3/9,78,42,104,39,55,1.85,47,0.951056516,-0.309016994,1,6.12E-17
2018/3/10,88,57,122,30,66,1.76,50,0.866025404,-0.5,1,6.12E-17
2018/3/11,84,51,112,27,51,1.57,72,0.743144825,-0.669130606,1,6.12E-17
2018/3/12,113,79,137,38,66,1.94,60,0.587785252,-0.809016994,1,6.12E-17
2018/3/13,79,46,101,30,59,1.62,52,0.406736643,-0.913545458,1,6.12E-17
2018/3/14,82,42,108,24,65,1.62,51,0.207911691,-0.978147601,1,6.12E-17
2018/3/15,144,52,228,21,50,1.31,54,5.67E-16,-1,1,6.12E-17
2018/3/16,103,65,132,15,26,1.22,91,-0.207911691,-0.978147601,1,6.12E-17
2018/3/17,56,36,50,15,36,1.32,43,-0.406736643,-0.913545458,1,6.12E-17
2018/3/18,82,60,74,14,37,1.53,31,-0.587785252,-0.809016994,1,6.12E-17
2018/3/19,84,61,99,23,48,1.75,45,-0.743144825,-0.669130606,1,6.12E-17
2018/3/20,98,73,111,23,51,1.73,56,-0.866025404,-0.5,1,6.12E-17
2018/3/21,71,47,85,19,52,1.53,52,-0.951056516,-0.309016994,1,6.12E-17
2018/3/22,73,40,92,20,55,1.66,41,-0.994521895,-0.104528463,1,6.12E-17
2018/3/23,71,28,90,15,53,1.48,48,-0.994521895,0.104528463,1,6.12E-17
2018/3/24,67,25,79,21,56,1.27,52,-0.951056516,0.309016994,1,6.12E-17
2018/3/25,81,49,109,18,60,1.52,63,-0.866025404,0.5,1,6.12E-17
2018/3/26,94,49,133,17,61,1.53,51,-0.743144825,0.669130606,1,6.12E-17
2018/3/27,112,41,172,15,56,1.36,42,-0.587785252,0.809016994,1,6.12E-17
2018/3/28,106,44,159,15,57,1.27,54,-0.406736643,0.913545458,1,6.12E-17
2018/3/29,101,52,147,16,48,1.35,86,-0.207911691,0.978147601,1,6.12E-17
2018/3/30,109,75,139,14,49,1.55,91,-1.13E-15,1,1,6.12E-17
2018/3/31,116,51,180,14,58,1.35,54,0.207911691,0.978147601,1,6.12E-17
2018/4/1,121,46,191,11,44,1.13,63,0.207911691,0.978147601,0.866025404,-0.5
2018/4/2,112,50,173,13,57,1.34,75,0.406736643,0.913545458,0.866025404,-0.5
2018/4/3,228,58,318,14,48,1.25,56,0.587785252,0.809016994,0.866025404,-0.5
2018/4/4,106,60,154,15,39,1.49,61,0.743144825,0.669130606,0.866025404,-0.5
2018/4/5,164,41,246,8,17,0.92,97,0.866025404,0.5,0.866025404,-0.5
2018/4/5,164,41,246,8,17,0.92,97,0.866025404,0.5,0.866025404,-0.5
2018/4/6,161,32,258,7,14,0.9,98,0.951056516,0.309016994,0.866025404,-0.5
2018/4/7,80,29,104,10,43,1.2,57,0.994521895,0.104528463,0.866025404,-0.5
2018/4/8,73,27,90,12,55,1.43,49,0.994521895,-0.104528463,0.866025404,-0.5
2018/4/9,88,35,123,14,60,1.51,51,0.951056516,-0.309016994,0.866025404,-0.5
2018/4/10,170,60,263,12,45,1.11,51,0.866025404,-0.5,0.866025404,-0.5
2018/4/11,111,43,169,13,45,1.1,55,0.743144825,-0.669130606,0.866025404,-0.5
2018/4/12,68,43,78,9,31,1.29,78,0.587785252,-0.809016994,0.866025404,-0.5
2018/4/13,60,15,56,8,15,0.8,102,0.406736643,-0.913545458,0.866025404,-0.5
2018/4/14,121,28,159,8,22,0.69,97,0.207911691,-0.978147601,0.866025404,-0.5
2018/4/15,68,22,76,10,48,0.93,60,5.67E-16,-1,0.866025404,-0.5
2018/4/16,79,27,95,11,45,0.93,77,-0.207911691,-0.978147601,0.866025404,-0.5
2018/4/17,86,39,112,13,60,1.07,69,-0.406736643,-0.913545458,0.866025404,-0.5
2018/4/18,84,38,102,12,50,1.06,70,-0.587785252,-0.809016994,0.866025404,-0.5
2018/4/19,95,51,125,11,46,1.03,85,-0.743144825,-0.669130606,0.866025404,-0.5
2018/4/20,77,47,97,12,47,1.03,75,-0.866025404,-0.5,0.866025404,-0.5
2018/4/21,64,34,73,9,37,0.88,59,-0.951056516,-0.309016994,0.866025404,-0.5
2018/4/22,76,42,94,11,40,1.04,60,-0.994521895,-0.104528463,0.866025404,-0.5
2018/4/23,59,31,62,10,39,1.27,64,-0.994521895,0.104528463,0.866025404,-0.5
2018/4/24,54,21,49,9,35,0.88,60,-0.951056516,0.309016994,0.866025404,-0.5
2018/4/25,61,28,62,10,47,0.92,61,-0.866025404,0.5,0.866025404,-0.5
2018/4/26,69,36,80,20,51,1.25,54,-0.743144825,0.669130606,0.866025404,-0.5
2018/4/27,67,28,76,16,45,1.12,67,-0.587785252,0.809016994,0.866025404,-0.5
2018/4/28,89,45,124,20,66,1.34,58,-0.406736643,0.913545458,0.866025404,-0.5
2018/4/29,175,82,267,10,44,1.14,58,-0.207911691,0.978147601,0.866025404,-0.5
2018/4/30,126,73,195,10,47,1.16,43,-1.13E-15,1,0.866025404,-0.5
2018/5/1,91,37,130,10,40,1.12,63,0.207911691,0.978147601,0.5,-0.866025404
2018/5/2,65,27,75,10,31,0.95,77,0.406736643,0.913545458,0.5,-0.866025404
2018/5/3,69,30,75,11,41,0.96,73,0.587785252,0.809016994,0.5,-0.866025404
2018/5/4,85,43,101,15,44,1.1,86,0.743144825,0.669130606,0.5,-0.866025404
2018/5/5,69,33,87,9,30,0.96,86,0.866025404,0.5,0.5,-0.866025404
2018/5/6,61,25,63,9,29,0.93,89,0.951056516,0.309016994,0.5,-0.866025404
2018/5/7,66,26,60,9,33,0.99,91,0.994521895,0.104528463,0.5,-0.866025404
2018/5/8,71,33,78,11,43,1.22,68,0.994521895,-0.104528463,0.5,-0.866025404
2018/5/9,70,35,72,9,43,1.08,74,0.951056516,-0.309016994,0.5,-0.866025404
2018/5/10,91,65,63,10,53,1.36,68,0.866025404,-0.5,0.5,-0.866025404
2018/5/11,65,29,60,9,33,1.06,83,0.743144825,-0.669130606,0.5,-0.866025404
2018/5/12,116,51,177,9,40,0.84,56,0.587785252,-0.809016994,0.5,-0.866025404
2018/5/13,102,55,152,10,40,0.83,77,0.406736643,-0.913545458,0.5,-0.866025404
2018/5/14,99,48,139,13,55,1.07,76,0.207911691,-0.978147601,0.5,-0.866025404
2018/5/15,83,43,94,9,42,1.09,87,5.67E-16,-1,0.5,-0.866025404
2018/5/16,85,41,82,11,38,1.2,87,-0.207911691,-0.978147601,0.5,-0.866025404
2018/5/17,79,29,106,11,28,0.9,93,-0.406736643,-0.913545458,0.5,-0.866025404
2018/5/18,89,36,97,12,33,0.91,120,-0.587785252,-0.809016994,0.5,-0.866025404
2018/5/19,63,33,52,10,25,1.39,96,-0.743144825,-0.669130606,0.5,-0.866025404
2018/5/20,39,14,23,9,21,1.44,76,-0.866025404,-0.5,0.5,-0.866025404
2018/5/21,135,78,199,8,24,1.39,61,-0.951056516,-0.309016994,0.5,-0.866025404
2018/5/22,136,54,193,9,23,0.81,83,-0.994521895,-0.104528463,0.5,-0.866025404
2018/5/23,67,23,67,10,38,0.82,64,-0.994521895,0.104528463,0.5,-0.866025404
2018/5/24,78,31,92,11,47,0.97,74,-0.951056516,0.309016994,0.5,-0.866025404
2018/5/25,78,32,82,11,42,1.14,94,-0.866025404,0.5,0.5,-0.866025404
2018/5/26,188,111,420,10,26,0.78,79,-0.743144825,0.669130606,0.5,-0.866025404
2018/5/27,80,36,102,10,36,0.78,62,-0.587785252,0.809016994,0.5,-0.866025404
2018/5/28,73,31,89,10,45,0.78,60,-0.406736643,0.913545458,0.5,-0.866025404
2018/5/29,72,27,79,12,44,0.78,72,-0.207911691,0.978147601,0.5,-0.866025404
2018/5/30,88,27,83,14,48,0.93,93,-1.13E-15,1,0.5,-0.866025404
2018/5/31,96,42,98,13,51,1.13,97,0.207911691,0.978147601,0.5,-0.866025404
2018/6/1,99,46,102,14,48,1.12,108,0.207911691,0.978147601,1.22E-16,-1
2018/6/2,95,43,84,11,43,1.01,106,0.406736643,0.913545458,1.22E-16,-1
2018/6/3,79,33,106,12,51,0.91,67,0.587785252,0.809016994,1.22E-16,-1
2018/6/4,75,23,85,11,40,0.84,65,0.743144825,0.669130606,1.22E-16,-1
2018/6/5,72,24,72,12,46,0.87,72,0.866025404,0.5,1.22E-16,-1
2018/6/6,88,36,121,11,41,0.88,83,0.951056516,0.309016994,1.22E-16,-1
2018/6/7,71,29,88,14,33,0.88,75,0.994521895,0.104528463,1.22E-16,-1
2018/6/8,48,15,37,10,22,0.9,87,0.994521895,-0.104528463,1.22E-16,-1
2018/6/9,52,15,36,10,25,0.92,88,0.951056516,-0.309016994,1.22E-16,-1
2018/6/10,60,15,54,10,38,0.94,66,0.866025404,-0.5,1.22E-16,-1
2018/6/11,70,18,59,12,43,0.98,72,0.743144825,-0.669130606,1.22E-16,-1
2018/6/12,70,21,63,12,44,0.96,78,0.587785252,-0.809016994,1.22E-16,-1
2018/6/13,67,22,72,12,41,0.89,76,0.406736643,-0.913545458,1.22E-16,-1
2018/6/14,67,18,64,14,45,0.91,70,0.207911691,-0.978147601,1.22E-16,-1
2018/6/15,70,31,78,13,44,1.06,74,5.67E-16,-1,1.22E-16,-1
2018/6/16,53,30,54,11,32,1.05,70,-0.207911691,-0.978147601,1.22E-16,-1
2018/6/17,52,30,55,11,31,1.14,64,-0.406736643,-0.913545458,1.22E-16,-1
2018/6/18,65,42,68,11,38,1.26,54,-0.587785252,-0.809016994,1.22E-16,-1
2018/6/19,57,33,53,10,28,1.16,63,-0.743144825,-0.669130606,1.22E-16,-1
2018/6/20,63,40,66,10,34,1.16,59,-0.866025404,-0.5,1.22E-16,-1
2018/6/21,72,46,61,10,34,1.23,51,-0.951056516,-0.309016994,1.22E-16,-1
2018/6/22,48,21,43,9,33,0.99,67,-0.994521895,-0.104528463,1.22E-16,-1
2018/6/23,62,24,66,10,38,0.93,58,-0.994521895,0.104528463,1.22E-16,-1
2018/6/24,69,31,66,10,37,0.94,74,-0.951056516,0.309016994,1.22E-16,-1
2018/6/25,48,31,36,9,29,0.88,56,-0.866025404,0.5,1.22E-16,-1
2018/6/26,70,39,46,9,31,0.99,66,-0.743144825,0.669130606,1.22E-16,-1
2018/6/27,70,28,64,9,38,1.04,74,-0.587785252,0.809016994,1.22E-16,-1
2018/6/28,52,15,51,10,38,0.93,51,-0.406736643,0.913545458,1.22E-16,-1
2018/6/29,66,23,79,10,55,1.15,51,-0.207911691,0.978147601,1.22E-16,-1
2018/6/30,62,33,68,8,43,1.3,52,-1.13E-15,1,1.22E-16,-1
2018/7/1,65,42,70,8,39,1.38,49,0.207911691,0.978147601,-0.5,-0.866025404
2018/7/2,56,29,59,8,30,1.34,61,0.406736643,0.913545458,-0.5,-0.866025404
2018/7/3,55,30,58,9,37,1.22,49,0.587785252,0.809016994,-0.5,-0.866025404
2018/7/4,45,23,43,9,30,1.13,57,0.743144825,0.669130606,-0.5,-0.866025404
2018/7/5,60,25,61,10,33,1.11,60,0.866025404,0.5,-0.5,-0.866025404
2018/7/6,68,42,77,9,32,1.28,64,0.951056516,0.309016994,-0.5,-0.866025404
2018/7/7,70,48,81,9,33,1.31,71,0.994521895,0.104528463,-0.5,-0.866025404
2018/7/8,39,19,36,8,26,1.11,51,0.994521895,-0.104528463,-0.5,-0.866025404
2018/7/9,45,9,22,8,24,1.09,81,0.951056516,-0.309016994,-0.5,-0.866025404
2018/7/10,30,10,24,8,28,1.45,40,0.866025404,-0.5,-0.5,-0.866025404
2018/7/11,26,7,19,8,28,1.45,41,0.743144825,-0.669130606,-0.5,-0.866025404
2018/7/12,35,11,31,8,22,1.16,37,0.587785252,-0.809016994,-0.5,-0.866025404
2018/7/13,50,22,51,8,24,1.28,42,0.406736643,-0.913545458,-0.5,-0.866025404
2018/7/14,59,32,66,8,27,1.3,45,0.207911691,-0.978147601,-0.5,-0.866025404
2018/7/15,51,22,55,7,24,1.15,44,5.67E-16,-1,-0.5,-0.866025404
2018/7/16,33,10,31,7,25,1.04,36,-0.207911691,-0.978147601,-0.5,-0.866025404
2018/7/17,32,11,28,7,13,0.93,56,-0.406736643,-0.913545458,-0.5,-0.866025404
